unique_row,randomstate,rows,features,gcq,gamma,N,Sq_zz,Sc,Sq_covariant_qka,SVC train,SVC test,sqrt_n,gcq/sqrt_n,untrained_qsvc_train,untrained_qsvc_test,trained_qsvc_train,trained_qsvc_test
38995565_800_10,38995565,800,10,3.0446454465230763,0.5,399,250.81623121248174,12.900156990392134,13.720723424921744,0.8872180451127819,0.8395989974937343,19.974984355438178,0.15242292020590112,0.8796992481203008,0.7994987468671679,0.8796992481203008,0.8070175438596491
38995565_900_10,38995565,900,10,4.070803416774404,0.5,450,270.47185067597326,13.413967864587903,14.046529645100236,0.8555555555555555,0.8644444444444445,21.213203435596427,0.19189951339190323,0.8688888888888889,0.8066666666666666,0.86,0.8177777777777778
38995565_1000_10,38995565,1000,10,3.856975505194326,0.5,499,286.90581679497257,14.335510947275907,14.513741158880293,0.8637274549098196,0.84,22.338307903688676,0.17266193669742694,0.8617234468937875,0.816,0.8677354709418837,0.804
56408566_100_10,56408566,100,10,1.9678113843506562,0.5,49,45.75294254508353,5.740392834048649,6.396415651574491,0.9183673469387755,0.88,7.0,0.28111591205009373,0.7959183673469388,0.68,0.8571428571428571,0.7
56408566_200_10,56408566,200,10,2.6646769213752366,0.5,99,86.41224535939972,6.916251871624922,7.78358713536943,0.8888888888888888,0.8585858585858586,9.9498743710662,0.2678101071430611,0.8585858585858586,0.7777777777777778,0.8181818181818182,0.7474747474747475
56408566_300_10,56408566,300,10,2.7357163760369456,0.5,150,122.56379302291327,8.050681832443615,8.662357401152462,0.8866666666666667,0.86,12.24744871391589,0.22337030674221553,0.8533333333333334,0.8,0.8666666666666667,0.8
56408566_400_10,56408566,400,10,2.4763198468822325,0.5,199,153.12488376516447,9.144567308132537,9.638529789022868,0.8994974874371859,0.845,14.106735979665885,0.17554165970439348,0.8894472361809045,0.795,0.9195979899497487,0.79
56408566_500_10,56408566,500,10,2.86880132276798,0.5,249,179.5990065455486,10.311359337156318,10.223492088203784,0.9036144578313253,0.8514056224899599,15.7797338380595,0.18180289681747688,0.8674698795180723,0.7831325301204819,0.8714859437751004,0.7871485943775101
56408566_600_10,56408566,600,10,3.1364508554883486,0.5,300,206.05720582420545,11.37160607977421,10.752185704215663,0.8833333333333333,0.8666666666666667,17.320508075688775,0.18108307457162298,0.8733333333333333,0.82,0.86,0.8166666666666667
56408566_700_10,56408566,700,10,3.226703210746277,0.5,349,227.94383924776042,11.925684452056885,10.962493582163006,0.8710601719197708,0.88,18.681541692269406,0.17272146292302612,0.8624641833810889,0.8142857142857143,0.8653295128939829,0.8228571428571428
56408566_800_10,56408566,800,10,3.3578256756545883,0.5,399,245.79475142939833,12.645068981975783,11.528996069915593,0.8771929824561403,0.8696741854636592,19.974984355438178,0.16810154220423318,0.8796992481203008,0.8446115288220551,0.87468671679198,0.8421052631578947
56408566_900_10,56408566,900,10,3.370728230452816,0.5,450,269.9704786417988,13.96162462234497,11.725272178649902,0.8844444444444445,0.8622222222222222,21.213203435596427,0.1588976526193412,0.8777777777777778,0.8533333333333334,0.8555555555555555,0.8711111111111111
56408566_1000_10,56408566,1000,10,3.4387124370724096,0.5,499,287.43797430794496,14.393870029598475,12.017546981573105,0.8777555110220441,0.848,22.338307903688676,0.15393791024362155,0.87374749498998,0.844,0.8677354709418837,0.84
73573650_100_10,73573650,100,10,2.241281452066945,0.5,49,45.34801803370311,5.2373170548096795,7.365870639714316,0.9387755102040817,0.84,7.0,0.32018306458099216,0.9183673469387755,0.8,0.9183673469387755,0.76
73573650_200_10,73573650,200,10,2.2600223349582946,0.5,99,85.99485169472828,6.837932902526518,10.6130707651173,0.8686868686868687,0.8080808080808081,9.9498743710662,0.22714079099635076,0.9090909090909091,0.7676767676767676,0.8686868686868687,0.7575757575757576
73573650_300_10,73573650,300,10,2.5004761590844935,0.5,150,121.95259616106625,7.867456482011221,12.239605180964645,0.8933333333333333,0.8533333333333334,12.24744871391589,0.20416302345837817,0.8733333333333333,0.8266666666666667,0.88,0.7666666666666667
73573650_400_10,73573650,400,10,2.996176488898855,0.5,199,151.72954092229338,9.018868902201575,13.338890156013804,0.8693467336683417,0.82,14.106735979665885,0.2123933199868265,0.9095477386934674,0.825,0.8693467336683417,0.82
73573650_500_10,73573650,500,10,3.0345445361789114,0.5,249,181.58307037018864,10.371094151763828,15.070748262660345,0.8835341365461847,0.8232931726907631,15.7797338380595,0.19230644618731302,0.8714859437751004,0.8232931726907631,0.8634538152610441,0.7751004016064257
73573650_600_10,73573650,600,10,2.8392790565216655,0.5,300,203.55906738646996,11.111352652180358,16.050353191414615,0.8833333333333333,0.8366666666666667,17.320508075688775,0.163925852758725,0.8766666666666667,0.8133333333333334,0.86,0.81
73573650_700_10,73573650,700,10,3.0720856964609933,0.5,349,229.52917426613755,12.133981426479295,17.425676321494393,0.8595988538681948,0.8571428571428571,18.681541692269406,0.16444497713656314,0.8624641833810889,0.8371428571428572,0.8710601719197708,0.8371428571428572
73573650_800_10,73573650,800,10,3.195834020864824,0.5,399,246.87329060779012,12.673760041594505,17.931807283312082,0.8646616541353384,0.8471177944862155,19.974984355438178,0.15999181596328813,0.8947368421052632,0.8170426065162907,0.8897243107769424,0.7919799498746867
73573650_900_10,73573650,900,10,3.284570086444762,0.5,450,266.62645555709895,13.43096383381635,18.455316551029682,0.9066666666666666,0.8622222222222222,21.213203435596427,0.15483611876050504,0.8666666666666667,0.8444444444444444,0.86,0.8311111111111111
73573650_1000_10,73573650,1000,10,3.324410393102954,0.5,499,289.0763123252391,13.96074650902301,19.30282561853528,0.845691382765531,0.866,22.338307903688676,0.1488210480147425,0.8557114228456913,0.846,0.8496993987975952,0.852
52816593_100_10,52816593,100,10,2.1274410206368035,0.5,49,45.45047300658651,5.250619273866732,7.4795659653159134,1.0,0.74,7.0,0.30392014580525767,0.8163265306122449,0.7,0.8571428571428571,0.72
52816593_200_10,52816593,200,10,2.5569730908097177,0.5,99,87.07302008210766,6.710862731086991,9.708331316316162,0.8888888888888888,0.8181818181818182,9.9498743710662,0.25698546488639934,0.8282828282828283,0.7777777777777778,0.797979797979798,0.7676767676767676
52816593_300_10,52816593,300,10,2.567181234377854,0.5,150,122.39341704709507,8.076736130294648,11.153513530993223,0.8533333333333334,0.84,12.24744871391589,0.20960947004913372,0.86,0.7933333333333333,0.8533333333333334,0.7733333333333333
52816593_400_10,52816593,400,10,2.860157624606802,0.5,199,153.86663253720707,9.257343885119553,12.756637443146246,0.864321608040201,0.85,14.106735979665885,0.20275119834450492,0.8693467336683417,0.795,0.8693467336683417,0.795
52816593_500_10,52816593,500,10,2.8697416556292725,0.5,249,184.40525994913935,9.83403287222609,13.983918003970757,0.9036144578313253,0.8393574297188755,15.7797338380595,0.1818624879912535,0.8955823293172691,0.8273092369477911,0.8554216867469879,0.7831325301204819
52816593_600_10,52816593,600,10,2.889964462341274,0.5,300,207.6857592290242,11.450082280331117,15.134381664099237,0.8633333333333333,0.85,17.320508075688775,0.16685217602811866,0.87,0.85,0.8466666666666667,0.8233333333333334
52816593_700_10,52816593,700,10,3.2870408883584505,0.5,349,231.35871222962146,11.759116414599703,15.401204596586467,0.8767908309455588,0.8514285714285714,18.681541692269406,0.1759512647566265,0.8739255014326648,0.8428571428571429,0.8538681948424068,0.8028571428571428
52816593_800_10,52816593,800,10,3.3875243918857203,0.5,399,251.94402690860954,12.247021106421016,16.083045199979097,0.87468671679198,0.8471177944862155,19.974984355438178,0.1695883376731391,0.9047619047619048,0.8120300751879699,0.8696741854636592,0.7919799498746867
52816593_900_10,52816593,900,10,3.431570080214201,0.5,450,271.1023459158948,13.843407809734344,17.52064410969615,0.9444444444444444,0.8444444444444444,21.213203435596427,0.16176576492242176,0.8711111111111111,0.8244444444444444,0.8511111111111112,0.8022222222222222
52816593_1000_10,52816593,1000,10,3.697149817981504,0.5,499,287.91037257789856,13.596129510493483,17.900307932475698,0.875751503006012,0.854,22.338307903688676,0.16550715631290056,0.8897795591182365,0.842,0.8577154308617234,0.814
62293924_100_10,62293924,100,10,2.151746301101109,0.5,49,45.80468803134045,5.5741161230986975,6.838602666595007,0.9591836734693877,0.8,7.0,0.30739232872872985,0.9591836734693877,0.74,0.9183673469387755,0.7
62293924_200_10,62293924,200,10,2.563521247058859,0.5,99,85.76849580384652,6.72129556175787,9.986689488170668,0.9191919191919192,0.8686868686868687,9.9498743710662,0.25764357935146065,0.8585858585858586,0.8181818181818182,0.8484848484848485,0.8080808080808081
62293924_300_10,62293924,300,10,2.698948554975904,0.5,150,121.6604113200837,7.95055155538148,11.557085181074399,0.8733333333333333,0.8333333333333334,12.24744871391589,0.22036822672376524,0.86,0.8066666666666666,0.82,0.7933333333333333
62293924_400_10,62293924,400,10,2.979163801571712,0.5,199,152.2955956766328,8.92287758859311,13.104389711821568,0.8492462311557789,0.835,14.106735979665885,0.211187322557537,0.8743718592964824,0.83,0.8592964824120602,0.8
62293924_500_10,62293924,500,10,2.9540095739701124,0.5,249,181.13867104996544,9.522569167043912,13.7600346082736,0.8393574297188755,0.8473895582329317,15.7797338380595,0.1872027503306342,0.8554216867469879,0.8473895582329317,0.8353413654618473,0.8192771084337349
62293924_600_10,62293924,600,10,2.903331622821336,0.5,300,206.5059797728208,11.118190094362944,15.262810337175324,0.8466666666666667,0.8566666666666667,17.320508075688775,0.16762392939826512,0.8533333333333334,0.85,0.8533333333333334,0.82
62293924_700_10,62293924,700,10,3.0515330702579355,0.5,349,227.76703303377352,12.42114851369115,15.883484630612656,0.8882521489971347,0.8371428571428572,18.681541692269406,0.1633448202789756,0.8796561604584527,0.8257142857142857,0.8452722063037249,0.84
62293924_800_10,62293924,800,10,2.836110058057147,0.5,399,248.8768856808167,13.243108958820812,16.69365155673586,0.9072681704260651,0.8421052631578947,19.974984355438178,0.14198309283206112,0.8721804511278195,0.8395989974937343,0.8571428571428571,0.8521303258145363
62293924_900_10,62293924,900,10,3.108030602896409,0.5,450,266.9918618771742,13.861334060464287,17.607965299743228,0.9044444444444445,0.8444444444444444,21.213203435596427,0.1465139676962243,0.8822222222222222,0.8333333333333334,0.8622222222222222,0.8355555555555556
62293924_1000_10,62293924,1000,10,3.5097317457362096,0.5,499,287.17053752272653,14.657375438546296,18.06969163658505,0.8937875751503006,0.87,22.338307903688676,0.15711717113347942,0.8677354709418837,0.848,0.8637274549098196,0.844
49989547_100_10,49989547,100,10,2.06363350828693,0.5,49,45.858867254192056,4.817177422678014,4.985197978350811,0.8775510204081632,0.84,7.0,0.2948047868981329,0.8571428571428571,0.68,0.8775510204081632,0.78
49989547_200_10,49989547,200,10,2.4709010865389893,0.5,99,85.85391038555923,6.625359501796083,6.013263649762422,0.9090909090909091,0.8787878787878788,9.9498743710662,0.24833490297367591,0.8282828282828283,0.8585858585858586,0.8686868686868687,0.8080808080808081
49989547_300_10,49989547,300,10,2.6560703682751603,0.5,150,123.41013075625555,7.687821056723351,6.700788354057522,0.8933333333333333,0.82,12.24744871391589,0.21686723744001146,0.8733333333333333,0.78,0.86,0.8
49989547_400_10,49989547,400,10,3.049891685754687,0.5,199,154.55956552784215,9.38503321535245,7.198414904225501,0.8793969849246231,0.815,14.106735979665885,0.21620108933426874,0.8743718592964824,0.81,0.8693467336683417,0.795
49989547_500_10,49989547,500,10,2.81718147617959,0.5,249,182.31178736206303,9.785020791918214,7.367374652763829,0.8473895582329317,0.8714859437751004,15.7797338380595,0.17853162195833533,0.8473895582329317,0.8393574297188755,0.8353413654618473,0.8152610441767069
49989547_600_10,49989547,600,10,2.832159072758372,0.5,300,208.0471836692613,10.136879391240655,7.521051712508779,0.8666666666666667,0.8533333333333334,17.320508075688775,0.16351478030448868,0.8733333333333333,0.83,0.8733333333333333,0.8066666666666666
49989547_700_10,49989547,700,10,2.831282212494556,0.5,349,229.73887278282163,11.597530418774113,7.777230933308601,0.8710601719197708,0.8457142857142858,18.681541692269406,0.1515550621641771,0.8710601719197708,0.8171428571428572,0.8510028653295129,0.8257142857142857
49989547_800_10,49989547,800,10,3.525082446757696,0.5,399,250.39584704047732,12.83058447134681,8.008169131353498,0.8847117794486216,0.8546365914786967,19.974984355438178,0.17647485394890908,0.8771929824561403,0.8345864661654135,0.8571428571428571,0.849624060150376
49989547_900_10,49989547,900,10,3.5315074387456247,0.5,450,270.0311382529995,14.195480577647686,8.111109882593155,0.8711111111111111,0.8777777777777778,21.213203435596427,0.16647685718318447,0.8711111111111111,0.8644444444444445,0.8577777777777778,0.8555555555555555
49989547_1000_10,49989547,1000,10,3.5203605405937086,0.5,499,286.6705650037289,14.532228462048806,8.037858136929572,0.8857715430861723,0.852,22.338307903688676,0.15759298133823282,0.875751503006012,0.842,0.8797595190380761,0.836
38711438_100_10,38711438,100,10,2.4286206726307187,0.5,49,45.33421663156113,5.235102540435264,5.207325046925121,0.9795918367346939,0.92,7.0,0.34694581037581695,0.8367346938775511,0.76,0.8979591836734694,0.78
38711438_200_10,38711438,200,10,2.556395367462678,0.5,99,85.22599457835244,7.14262892056604,6.670710536694287,0.9393939393939394,0.8484848484848485,9.9498743710662,0.25692740150534604,0.8888888888888888,0.7878787878787878,0.8888888888888888,0.7878787878787878
38711438_300_10,38711438,300,10,2.5363805615755393,0.5,150,120.28411120115595,8.094514691266227,7.682471061458273,0.8933333333333333,0.86,12.24744871391589,0.20709460564579735,0.88,0.8133333333333334,0.82,0.8133333333333334
38711438_400_10,38711438,400,10,2.6724709441403927,0.5,199,150.4509734801404,9.416400397960388,8.363224324442854,0.8793969849246231,0.86,14.106735979665885,0.18944644232320065,0.8994974874371859,0.84,0.8793969849246231,0.835
38711438_500_10,38711438,500,10,2.5333718352130186,0.5,249,181.59831865159668,9.899288356384204,8.62413348267728,0.8795180722891566,0.8795180722891566,15.7797338380595,0.16054591675701915,0.8955823293172691,0.8313253012048193,0.8795180722891566,0.8032128514056225
38711438_600_10,38711438,600,10,2.8301188628708536,0.5,300,207.6368714987273,11.221586072409991,9.038143455516547,0.8633333333333333,0.8466666666666667,17.320508075688775,0.16339698873171246,0.8733333333333333,0.83,0.8433333333333334,0.77
38711438_700_10,38711438,700,10,2.9592632033322213,0.5,349,230.7414525869712,11.666726155483047,9.12885908561293,0.8997134670487106,0.8628571428571429,18.681541692269406,0.1584057275399702,0.8739255014326648,0.8228571428571428,0.839541547277937,0.8371428571428572
38711438_800_10,38711438,800,10,3.0552689458017857,0.5,399,249.89611298606127,12.718901423897478,9.539966944605112,0.8897243107769424,0.8546365914786967,19.974984355438178,0.15295476038608213,0.8621553884711779,0.8471177944862155,0.8671679197994987,0.8421052631578947
38711438_900_10,38711438,900,10,2.9397401771901994,0.5,450,263.45288137893897,14.260835409164429,10.352147102355957,0.9022222222222223,0.8555555555555555,21.213203435596427,0.13858068094784884,0.8533333333333334,0.8311111111111111,0.86,0.82
38711438_1000_10,38711438,1000,10,3.213902027396281,0.5,499,280.79963505556736,14.425984608824365,10.374639286193997,0.9038076152304609,0.862,22.338307903688676,0.14387401414883247,0.8416833667334669,0.854,0.845691382765531,0.852
38597914_100_10,38597914,100,10,2.0264010004153796,0.5,49,45.45325917896764,5.5546359142032316,4.689462142235271,0.9183673469387755,0.88,7.0,0.2894858572021971,0.8367346938775511,0.78,0.8571428571428571,0.72
38597914_200_10,38597914,200,10,2.4951611246376526,0.5,99,85.46523828597043,7.191364244262047,5.648237683112711,0.9191919191919192,0.8181818181818182,9.9498743710662,0.2507731285425545,0.8585858585858586,0.7474747474747475,0.8686868686868687,0.7676767676767676
38597914_300_10,38597914,300,10,2.541819188859348,0.5,150,121.89754578844668,8.183120145824205,6.1563223406892575,0.8666666666666667,0.8466666666666667,12.24744871391589,0.20753866770401436,0.86,0.84,0.8533333333333334,0.7666666666666667
38597914_400_10,38597914,400,10,2.6449049761686925,0.5,199,150.2131067038537,9.134242063301826,6.457103140905019,0.964824120603015,0.845,14.106735979665885,0.18749234266390066,0.8743718592964824,0.81,0.8844221105527639,0.78
38597914_500_10,38597914,500,10,2.725887934661544,0.5,249,179.88187828680725,10.11870358058377,6.619753019534983,0.9076305220883534,0.8192771084337349,15.7797338380595,0.1727461288407104,0.8714859437751004,0.8192771084337349,0.8875502008032129,0.7710843373493976
38597914_600_10,38597914,600,10,2.9256862554126117,0.5,300,202.20230969257477,11.106067303117015,6.72165377100464,0.87,0.8466666666666667,17.320508075688775,0.16891457471268595,0.86,0.8366666666666667,0.8466666666666667,0.82
38597914_700_10,38597914,700,10,3.0920659865374542,0.5,349,224.92327170108555,11.936926698079333,6.83570905122906,0.8595988538681948,0.8485714285714285,18.681541692269406,0.16551449754368933,0.8739255014326648,0.8257142857142857,0.8710601719197708,0.8257142857142857
38597914_800_10,38597914,800,10,3.3092000324725825,0.5,399,243.8357512968393,13.125288766110316,6.951800256501883,0.87468671679198,0.8621553884711779,19.974984355438178,0.16566721523221895,0.849624060150376,0.8771929824561403,0.849624060150376,0.8546365914786967
38597914_900_10,38597914,900,10,3.102308083916893,0.5,450,266.12972957979923,13.967172622680664,7.167182922363281,0.8777777777777778,0.8666666666666667,21.213203435596427,0.14624420556449866,0.8755555555555555,0.8644444444444445,0.8777777777777778,0.8577777777777778
38597914_1000_10,38597914,1000,10,3.2523041294357182,0.5,499,279.4666720307936,14.77249526977539,7.1905517578125,0.8937875751503006,0.858,22.338307903688676,0.1455931283362189,0.8877755511022044,0.856,0.8797595190380761,0.844
14266954_100_10,14266954,100,10,2.194429252173273,0.5,49,45.93151443446368,4.812596603197662,5.7073964456772615,0.7959183673469388,0.82,7.0,0.3134898931676104,0.8163265306122449,0.7,0.8775510204081632,0.7
14266954_200_10,14266954,200,10,2.459631856411531,0.5,99,86.29977969332602,6.863866943658877,7.301901704521242,0.9494949494949495,0.7777777777777778,9.9498743710662,0.2472023027309805,0.8282828282828283,0.7272727272727273,0.8484848484848485,0.696969696969697
14266954_300_10,14266954,300,10,2.4401122301718803,0.5,150,121.68019374206666,8.185621150041015,8.331045820434156,0.8866666666666667,0.82,12.24744871391589,0.19923432930152687,0.8133333333333334,0.7466666666666667,0.8333333333333334,0.76
14266954_400_10,14266954,400,10,2.6997404987870337,0.5,199,152.99481071881507,8.709911398384065,8.789621924457606,0.8592964824120602,0.84,14.106735979665885,0.1913795297989958,0.8090452261306532,0.78,0.8542713567839196,0.82
14266954_500_10,14266954,500,10,2.7687919381534254,0.5,249,181.61308803135117,9.875236660605879,9.09142943297411,0.8353413654618473,0.8634538152610441,15.7797338380595,0.17546505958644962,0.7791164658634538,0.8072289156626506,0.8072289156626506,0.8313253012048193
14266954_600_10,14266954,600,10,3.353625428932129,0.5,300,207.63745107487628,10.882915206086182,9.399117684923112,0.8633333333333333,0.8533333333333334,17.320508075688775,0.19362165441551388,0.7966666666666666,0.82,0.8266666666666667,0.8333333333333334
14266954_700_10,14266954,700,10,3.0722792192112465,0.5,349,230.41063969919225,11.966778063913807,9.592117484746268,0.8825214899713467,0.8628571428571429,18.681541692269406,0.1644553361718848,0.830945558739255,0.8285714285714286,0.833810888252149,0.8285714285714286
14266954_800_10,14266954,800,10,3.1529435363365375,0.5,399,251.45102409486543,12.977627598633262,9.799122931770398,0.8646616541353384,0.8521303258145363,19.974984355438178,0.15784460604486783,0.8320802005012531,0.8095238095238095,0.8471177944862155,0.8320802005012531
14266954_900_10,14266954,900,10,2.989727969889162,0.5,450,268.8997520898807,13.948798364028335,9.91699032485485,0.8444444444444444,0.8711111111111111,21.213203435596427,0.14093712809411443,0.8244444444444444,0.8311111111111111,0.8355555555555556,0.8311111111111111
14266954_1000_10,14266954,1000,10,3.822373244275027,0.5,499,292.5698768262961,14.31791556160897,9.97547042556107,0.8597194388777555,0.854,22.338307903688676,0.17111292676039472,0.8376753507014028,0.824,0.8537074148296593,0.838
27131161_100_10,27131161,100,10,2.1575142849863003,0.5,49,45.84282934559647,5.475000799063189,6.853117846948297,0.8367346938775511,0.74,7.0,0.30821632642661434,0.8367346938775511,0.64,0.8367346938775511,0.66
27131161_200_10,27131161,200,10,2.551174223845431,0.5,99,86.32831872750461,7.053340425092301,8.973140068860175,0.8888888888888888,0.8282828282828283,9.9498743710662,0.2564026568279228,0.8383838383838383,0.7676767676767676,0.8080808080808081,0.797979797979798
27131161_300_10,27131161,300,10,2.730490091379192,0.5,150,122.62160530932195,8.420062525445928,10.148140335149037,1.0,0.8266666666666667,12.24744871391589,0.22294358238681444,0.8533333333333334,0.7933333333333333,0.82,0.7533333333333333
27131161_400_10,27131161,400,10,2.5938070576320866,0.5,199,153.2068824560137,9.527730515124858,11.120142629446491,0.8743718592964824,0.875,14.106735979665885,0.18387010725733596,0.8693467336683417,0.83,0.8542713567839196,0.82
27131161_500_10,27131161,500,10,2.9854028649381323,0.5,249,182.91726965808232,9.880044171135523,11.641389556360082,0.8755020080321285,0.8353413654618473,15.7797338380595,0.1891922193096547,0.8594377510040161,0.8072289156626506,0.8514056224899599,0.7991967871485943
27131161_600_10,27131161,600,10,2.924059545535562,0.5,300,210.16804318786248,11.257994740637514,12.823328204628524,0.8933333333333333,0.84,17.320508075688775,0.16882065657414513,0.85,0.78,0.84,0.7933333333333333
27131161_700_10,27131161,700,10,2.9996837996835963,0.5,349,232.9648085457049,12.291349338716827,13.741647929287865,0.9369627507163324,0.8485714285714285,18.681541692269406,0.16056939245677423,0.8710601719197708,0.82,0.8653295128939829,0.8228571428571428
27131161_800_10,27131161,800,10,3.493221105624905,0.5,399,255.61915446360314,12.905173603678122,14.461257918272167,0.849624060150376,0.8571428571428571,19.974984355438178,0.1748797918169021,0.8471177944862155,0.8295739348370927,0.8546365914786967,0.8145363408521303
27131161_900_10,27131161,900,10,3.521052093951705,0.5,450,275.74373817713257,13.77280789706856,14.829629573272541,0.8666666666666667,0.86,21.213203435596427,0.1659839875029562,0.8577777777777778,0.8488888888888889,0.8466666666666667,0.86
27131161_1000_10,27131161,1000,10,3.937153835286777,0.5,499,292.77929283567386,14.025444618135225,15.01680695230607,0.8657314629258517,0.85,22.338307903688676,0.1762512116970437,0.8597194388777555,0.848,0.8577154308617234,0.85
51841837_100_10,51841837,100,10,2.1606954162868974,0.5,49,45.5057251496457,4.945793567082994,4.283265266849938,0.7551020408163265,0.82,7.0,0.3086707737552711,0.6326530612244898,0.68,0.7551020408163265,0.78
51841837_200_10,51841837,200,10,2.4173182844150967,0.5,99,85.15770440591389,7.247729281996271,4.929022677597459,0.8585858585858586,0.8383838383838383,9.9498743710662,0.24294962873546955,0.7272727272727273,0.6464646464646465,0.8080808080808081,0.7878787878787878
51841837_300_10,51841837,300,10,2.715295659041767,0.5,150,121.30765588981946,8.783885989339865,5.246689754098497,0.8266666666666667,0.8,12.24744871391589,0.22170296218154995,0.8133333333333334,0.62,0.8866666666666667,0.7266666666666667
51841837_400_10,51841837,400,10,2.749800480293994,0.5,199,152.82881650790688,10.077088513389754,5.439454835610377,0.8693467336683417,0.825,14.106735979665885,0.19492818780033072,0.7939698492462312,0.71,0.8391959798994975,0.795
51841837_500_10,51841837,500,10,3.01578632157512,0.5,249,178.0369496605152,11.145333030615802,5.558349846753117,0.8313253012048193,0.8955823293172691,15.7797338380595,0.1911176926382165,0.751004016064257,0.8032128514056225,0.8152610441767069,0.8514056224899599
51841837_600_10,51841837,600,10,2.951399343394992,0.5,300,204.30625606650588,11.195407747174613,5.610949989408255,0.8433333333333334,0.88,17.320508075688775,0.1703991205395183,0.7533333333333333,0.7466666666666667,0.81,0.8166666666666667
51841837_700_10,51841837,700,10,3.1959371412465916,0.5,349,224.53449377659993,12.750015110825188,5.733323737047613,0.8968481375358166,0.8485714285714285,18.681541692269406,0.17107459298014466,0.8051575931232091,0.7885714285714286,0.8538681948424068,0.8057142857142857
51841837_800_10,51841837,800,10,3.0132282803568518,0.5,399,243.57616964748934,13.327730836695991,5.797481967136264,0.9323308270676691,0.8421052631578947,19.974984355438178,0.15085009463531832,0.8220551378446115,0.7568922305764411,0.8771929824561403,0.7994987468671679
51841837_900_10,51841837,900,10,3.175307899528074,0.5,450,266.1535641880115,14.180713653564453,5.8310546875,0.8711111111111111,0.8555555555555555,21.213203435596427,0.1496854498741009,0.8177777777777778,0.7955555555555556,0.8488888888888889,0.8244444444444444
51841837_1000_10,51841837,1000,10,3.2803303619919877,0.5,499,280.8325530396621,14.59210654348135,5.870439295656979,0.8837675350701403,0.858,22.338307903688676,0.14684775481361836,0.811623246492986,0.784,0.8396793587174348,0.824
41904826_100_10,41904826,100,10,2.1788939995517542,0.5,49,45.718700267132476,5.191503865943858,4.8541364414084995,0.9183673469387755,0.76,7.0,0.31127057136453634,0.7959183673469388,0.7,0.8571428571428571,0.74
41904826_200_10,41904826,200,10,2.521370185177351,0.5,99,86.16786073603336,6.879900530725308,6.047770384339742,0.9090909090909091,0.7878787878787878,9.9498743710662,0.253407238237036,0.7878787878787878,0.7070707070707071,0.8181818181818182,0.7171717171717171
41904826_300_10,41904826,300,10,2.7491220468070403,0.5,150,121.1809224532782,8.130973692765053,6.817477393986337,0.8133333333333334,0.8733333333333333,12.24744871391589,0.22446487517709804,0.7533333333333333,0.78,0.8066666666666666,0.7866666666666666
41904826_400_10,41904826,400,10,2.9328154194290845,0.5,199,152.84079406554923,9.2597844446218,7.219826728437511,0.8190954773869347,0.885,14.106735979665885,0.20790177285919173,0.7788944723618091,0.79,0.8241206030150754,0.835
41904826_500_10,41904826,500,10,2.9969893554522953,0.5,249,181.67953012554165,9.999170544421759,7.372795285315078,0.8433734939759037,0.8554216867469879,15.7797338380595,0.1899264833113844,0.8232931726907631,0.8192771084337349,0.8353413654618473,0.8313253012048193
41904826_600_10,41904826,600,10,3.218625706840049,0.5,300,206.51719288967863,10.516624768919428,7.680745004443452,0.8433333333333334,0.86,17.320508075688775,0.18582744182647515,0.8466666666666667,0.8366666666666667,0.86,0.8533333333333334
41904826_700_10,41904826,700,10,3.3220775936181286,0.5,349,229.8657422360986,12.02216287702322,7.9191330671310425,0.8796561604584527,0.8428571428571429,18.681541692269406,0.17782673659063347,0.8681948424068768,0.8285714285714286,0.8567335243553008,0.8171428571428572
41904826_800_10,41904826,800,10,3.475659656146873,0.5,399,250.33262379059153,12.532309466565493,8.211619162175339,0.899749373433584,0.8446115288220551,19.974984355438178,0.17400061969012892,0.8646616541353384,0.8270676691729323,0.8596491228070176,0.8145363408521303
41904826_900_10,41904826,900,10,3.7891729975990645,0.5,450,269.9402681640127,13.569072131998837,8.46140769124031,0.8555555555555555,0.86,21.213203435596427,0.1786233281127504,0.8622222222222222,0.8333333333333334,0.8533333333333334,0.8377777777777777
41904826_1000_10,41904826,1000,10,3.7097443747498793,0.5,499,286.9967005041821,14.267121201381087,8.600754623417743,0.8517034068136272,0.85,22.338307903688676,0.16607096610649266,0.8637274549098196,0.822,0.8697394789579158,0.834
69449802_100_10,69449802,100,10,2.1192194856842934,0.5,49,45.51014461652322,5.139947755096188,7.459991464921426,0.9795918367346939,0.86,7.0,0.3027456408120419,0.9183673469387755,0.8,0.9183673469387755,0.82
69449802_200_10,69449802,200,10,2.7582412022284983,0.5,99,86.13727530511312,7.094786503110072,10.491705236669645,0.898989898989899,0.8383838383838383,9.9498743710662,0.27721367118456725,0.8686868686868687,0.7575757575757576,0.8787878787878788,0.7676767676767676
69449802_300_10,69449802,300,10,2.6596540945689666,0.5,150,122.68763551389817,8.623046442798454,11.72125469107732,0.9266666666666666,0.8733333333333333,12.24744871391589,0.21715984746659883,0.86,0.82,0.8866666666666667,0.7933333333333333
69449802_400_10,69449802,400,10,3.126644537082814,0.5,199,153.19420219917419,9.473201241069091,12.956429715184981,0.9195979899497487,0.855,14.106735979665885,0.22164195470799958,0.8844221105527639,0.835,0.864321608040201,0.81
